Date,rv_21,lstm_forecast
2022-06-23,0.0186719890539369,0.019090002
2022-06-24,0.0198872096672578,0.018634906
2022-06-27,0.0197663499272743,0.019748991
2022-06-28,0.0196063579939747,0.019852204
2022-06-29,0.0185976832388372,0.019562704
2022-06-30,0.018620768898657,0.018493092
2022-07-01,0.0188724130339099,0.018395236
2022-07-05,0.0182598417921939,0.018754145
2022-07-06,0.0181041095670995,0.01816864
2022-07-07,0.0184843656140866,0.017861726
2022-07-08,0.018283416571016,0.018273167
2022-07-11,0.0182998757883623,0.018167902
2022-07-12,0.0177282737997698,0.018118534
2022-07-13,0.0166198917071919,0.017559674
2022-07-14,0.0141350356702207,0.016370988
2022-07-15,0.0146546845771982,0.013766376
2022-07-18,0.0144985743839268,0.014010146
2022-07-19,0.0134530859482547,0.014171857
2022-07-20,0.013460859446497,0.013104778
2022-07-21,0.012703950404088,0.012923644
2022-07-22,0.0129563093379863,0.012305113
2022-07-25,0.0128579601897133,0.012489885
2022-07-26,0.0114614815698795,0.0125237545
2022-07-27,0.0127261746378036,0.011181266
2022-07-28,0.0118832946470762,0.012194375
2022-07-29,0.0120883731601334,0.011735505
2022-08-01,0.0118466950930215,0.011752737
2022-08-02,0.0119694779559298,0.011596926
2022-08-03,0.0122581364300612,0.011702776
2022-08-04,0.0122999763094564,0.012031395
2022-08-05,0.0120734922064944,0.012130485
2022-08-08,0.0120800688254044,0.011903737
2022-08-09,0.011742757398775,0.011868544
2022-08-10,0.0119941669002048,0.011567525
2022-08-11,0.0118787995119281,0.011759065
2022-08-12,0.0120289494245722,0.011712929
2022-08-15,0.0116433418253137,0.011824727
2022-08-16,0.0112586335161666,0.011478433
2022-08-17,0.0104215482026824,0.011033598
2022-08-18,0.0104173277383575,0.010187241
2022-08-19,0.0109284522374992,0.010074625
2022-08-22,0.0118883510914696,0.01062772
2022-08-23,0.0119249591620673,0.011654723
2022-08-24,0.0115160901308076,0.0118269725
2022-08-25,0.0105742464338812,0.011371538
2022-08-26,0.0129447943649832,0.010386206
2022-08-29,0.0125882321489806,0.012547027
2022-08-30,0.0127706307232344,0.012707377
2022-08-31,0.0127964770480545,0.012668637
2022-09-01,0.012237846534871,0.012681675
2022-09-02,0.0123737430114528,0.012153975
2022-09-06,0.0123749506730474,0.012183717
2022-09-07,0.0131956140327285,0.012235574
2022-09-08,0.0133096438288919,0.013019404
2022-09-09,0.0128666996160118,0.01325382
2022-09-12,0.013138348173919,0.012773217
2022-09-13,0.0154845701386419,0.012930613
2022-09-14,0.0154701009987038,0.0153066
2022-09-15,0.0154863423923554,0.015696976
2022-09-16,0.0154858813602385,0.0155126555
2022-09-19,0.0156199129865391,0.015457957
2022-09-20,0.0155790920306879,0.015611223
2022-09-21,0.0153651042672259,0.015586832
2022-09-22,0.0153857401239396,0.015325871
2022-09-23,0.0155348616327465,0.015280349
2022-09-26,0.0149078597571867,0.015427772
2022-09-27,0.0135105310664437,0.014813383
2022-09-28,0.0145234190804537,0.013294905
2022-09-29,0.0149464134938668,0.014100992
2022-09-30,0.015117657905206,0.0148104755
2022-10-03,0.0164338180681061,0.014988174
2022-10-04,0.0178981375013811,0.016247557
2022-10-05,0.0178896068077214,0.01792583
2022-10-06,0.0173922313090483,0.018086614
2022-10-07,0.0180992731349462,0.017447455
2022-10-10,0.0175311508978447,0.018065883
2022-10-11,0.0171348132106396,0.017671725
2022-10-12,0.0147957156711122,0.017102996
2022-10-13,0.016126466619582,0.014682536
2022-10-14,0.0166596016625006,0.015662996
2022-10-17,0.0178875150317919,0.016592605
2022-10-18,0.0180319521218497,0.017803041
2022-10-19,0.01794322555848,0.018038759
2022-10-20,0.0176612380980445,0.017875778
2022-10-21,0.0183974027421437,0.017578203
2022-10-24,0.0181244862669298,0.018312676
2022-10-25,0.0181913489950472,0.01818813
2022-10-26,0.0182962200815777,0.018132815
2022-10-27,0.017945825081271,0.018241804
2022-10-28,0.0178543479037954,0.017901372
2022-10-31,0.0175321860778139,0.017728934
2022-11-01,0.0168620447490638,0.01740635
2022-11-02,0.0166174952615341,0.01668527
2022-11-03,0.0167655424790608,0.016350796
2022-11-04,0.0168966075489498,0.016519116
2022-11-07,0.0156540784332912,0.016702373
2022-11-08,0.0155103192640161,0.01546526
2022-11-09,0.0162471397645896,0.015110313
2022-11-10,0.0197305750784912,0.015945066
2022-11-11,0.0191811334473595,0.019596897
2022-11-14,0.0183500234953708,0.019574398
2022-11-15,0.0177162618543257,0.01833014
2022-11-16,0.0178208987096354,0.01756946
2022-11-17,0.0177404825284103,0.017735202
2022-11-18,0.0175581772197689,0.01773766
2022-11-21,0.0170294857639104,0.017485688
2022-11-22,0.0170794859900384,0.016883545
2022-11-23,0.0168154255602662,0.016852327
2022-11-25,0.0166866336947804,0.016640326
2022-11-28,0.0170506790464903,0.016466627
2022-11-29,0.016267659692475,0.016825302
2022-11-30,0.0173853772880722,0.016122296
2022-12-01,0.0173381460303424,0.017090548
2022-12-02,0.0161510105281948,0.017298836
2022-12-05,0.0165582969172128,0.016034458
2022-12-06,0.0168323420143275,0.016232025
2022-12-07,0.0167637539497862,0.016700601
2022-12-08,0.0167918258557301,0.016672375
2022-12-09,0.0161228694871034,0.016638467
2022-12-12,0.0113952096806172,0.015977137
2022-12-13,0.011328214785575,0.011181026
2022-12-14,0.0112263373782807,0.010424144
2022-12-15,0.0123661606100427,0.0107237715
2022-12-16,0.0124660793719019,0.011890797
2022-12-19,0.0125762061448758,0.01214574
2022-12-20,0.0125087312677826,0.012205901
2022-12-21,0.013002016580757,0.012185962
2022-12-22,0.0128933482309244,0.012710003
2022-12-23,0.0128918968466353,0.012742546
2022-12-27,0.0128900373751469,0.012714823
2022-12-28,0.0127339187708174,0.012723974
2022-12-29,0.0134297562273999,0.012586283
2022-12-30,0.0112815333025488,0.013238426
2023-01-03,0.0112741418634849,0.011279628
2023-01-04,0.011503258242787,0.010846197
2023-01-05,0.0111559910520121,0.0112042315
2023-01-06,0.0120331228632473,0.010958268
2023-01-09,0.012029565607382,0.011705403
2023-01-10,0.0120121797231644,0.011871235
2023-01-11,0.0122406390186593,0.01181587
2023-01-12,0.0118551462009073,0.012027726
2023-01-13,0.0117748845145891,0.011715994
2023-01-17,0.0117077465888212,0.011565552
2023-01-18,0.0108331905036255,0.011510455
2023-01-19,0.0106702076301512,0.010670508
2023-01-20,0.0111308594889982,0.010361726
2023-01-23,0.0113357816777763,0.010833249
2023-01-24,0.0109904221598429,0.011141064
2023-01-25,0.0103586402449033,0.010813979
2023-01-26,0.0105033316311237,0.010124455
2023-01-27,0.010392461922359,0.010182982
2023-01-30,0.0104636345761122,0.010166526
2023-01-31,0.0102881628341848,0.010222963
2023-02-01,0.010343780653324,0.010070085
2023-02-02,0.0104778268292339,0.010094249
2023-02-03,0.0109180720576016,0.010249979
2023-02-06,0.0105966524744158,0.010702259
2023-02-07,0.0099150933084244,0.010469794
2023-02-08,0.0103696388756579,0.009733834
2023-02-09,0.0106158846972188,0.010061123
2023-02-10,0.0103229497317339,0.010435428
2023-02-13,0.0105437704665108,0.010185018
2023-02-14,0.0105407714924982,0.010308081
2023-02-15,0.010509967442602,0.01035985
2023-02-16,0.0103662918270874,0.010328531
2023-02-17,0.0101935126869358,0.010180947
2023-02-21,0.0105645053193703,0.009992289
2023-02-22,0.0102335895339976,0.010325384
2023-02-23,0.0103069501305343,0.01009021
2023-02-24,0.0105606515726488,0.010078142
2023-02-27,0.0102676051470189,0.010344512
2023-02-28,0.0102464832877895,0.010116844
2023-03-01,0.0099205267378851,0.010025855
2023-03-02,0.0094886480385065,0.009724967
2023-03-03,0.0099003056483635,0.009267031
2023-03-06,0.0092595381224049,0.009601651
2023-03-07,0.0095616011881518,0.009102328
2023-03-08,0.0095301482523339,0.009255866
2023-03-09,0.0096567469348125,0.009311227
2023-03-10,0.009831314419889,0.009428331
2023-03-13,0.0097446599962685,0.009615813
2023-03-14,0.0105559732201667,0.009564386
2023-03-15,0.0101417319859508,0.010311574
2023-03-16,0.0110639210309261,0.010072592
