Date,rv_21,transformer_forecast
2025-10-06,0.0035840902321833,0.0037718676
2025-10-07,0.0037913212394025,0.003637043
2025-10-08,0.0038966790812519,0.0038472076
2025-10-09,0.004004504927195,0.003954872
2025-10-10,0.0072390588416417,0.0040663127
2025-10-13,0.0080105569451269,0.007328743
2025-10-14,0.0079632303484253,0.00811125
2025-10-15,0.007997466803147,0.008064599
2025-10-16,0.0081292277050192,0.008099806
2025-10-17,0.0081433598841271,0.008228428
2025-10-20,0.0083994700621069,0.008231859
2025-10-21,0.0083520819812331,0.008483559
2025-10-22,0.008346398818098,0.008434294
2025-10-23,0.0083966170351414,0.008427501
2025-10-24,0.0084274651502672,0.008470726
2025-10-27,0.0087071429952266,0.008495828
2025-10-28,0.0087054778179492,0.00877673
2025-10-29,0.0086935385783559,0.008769951
2025-10-30,0.0090235326455539,0.008756603
2025-10-31,0.0090322304925913,0.009085337
2025-11-03,0.0090320090029276,0.009085052
2025-11-04,0.0094229827903732,0.009078987
2025-11-05,0.0094037880639749,0.009468585
2025-11-06,0.0096618259399512,0.009443191
2025-11-07,0.0096491510185298,0.009697963
2025-11-10,0.0079276229528568,0.009672042
2025-11-11,0.0073024476230279,0.007926397
2025-11-12,0.0072742292508123,0.0072919293
2025-11-13,0.008248818836554,0.0072613433
2025-11-14,0.0081060103449975,0.008246796
2025-11-17,0.0083154368741031,0.008110567
2025-11-18,0.0081370106567631,0.008325634
2025-11-19,0.0081970773049619,0.00815145
2025-11-20,0.0087822556978802,0.008211032
2025-11-21,0.0089798855517917,0.008800297
2025-11-24,0.0094820695602931,0.009001747
2025-11-25,0.0092897016121812,0.009511193
2025-11-26,0.0094184205151401,0.0093164025
2025-11-28,0.0095056030450519,0.009445394
